"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PCTCEUS","199707","6.991","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199708","6.178","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199709","6.089","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199710","7.32","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199711","7.091","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199712","7.929","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199713","80.228","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199801","6.256","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199802","6.944","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199803","6.746","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199804","7.743","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199805","7.674","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199806","8.273","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199807","7.975","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199808","9.442","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199809","8.05","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199810","7.828","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199811","7.059","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199812","9.389","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199813","93.378","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199901","7.945","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199902","8.275","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199903","9.001","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199904","7.846","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199905","8.311","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199906","9.071","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199907","8.274","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199908","8.735","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199909","8.319","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199910","8.515","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199911","7.24","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199912","7.985","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","199913","99.516","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200001","8.052","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200002","6.142","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200003","7.273","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200004","6.098","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200005","8.492","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200006","7.343","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200007","7.195","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200008","8.195","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200009","7.008","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200010","6.37","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200011","6.096","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200012","6.703","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200013","84.967","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200101","6.28","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200102","5.002","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200103","8.114","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200104","7.213","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200105","7.744","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200106","8.315","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200107","8.673","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200108","7.411","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200109","7.775","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200110","7.544","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200111","8.189","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200112","8.963","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200113","91.223","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200201","8.779","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200202","7.608","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200203","8.389","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200204","8.856","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200205","8.081","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200206","8.275","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200207","9.474","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200208","8.186","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200209","8.383","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200210","7.558","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200211","8.017","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200212","7.287","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200213","98.893","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200301","6.912","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200302","6.549","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200303","7.866","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200304","8.421","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200305","7.296","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200306","8.586","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200307","8.995","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200308","7.734","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200309","8.222","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200310","8.843","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200311","8.481","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200312","9.272","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200313","97.177","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200401","9.161","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200402","6.551","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200403","8.596","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200404","8.04","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200405","11.544","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200406","9.442","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200407","8.729","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200408","10.029","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200409","9.803","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200410","8.992","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200411","10.393","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200412","10.378","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200413","111.658","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200501","8.892","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200502","8.104","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200503","9.039","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200504","9.631","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200505","10.516","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200506","9.166","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200507","10.263","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200508","9.192","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200509","8.534","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200510","7.732","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200511","9.046","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200512","9.469","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200513","109.583","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200601","8.485","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200602","6.391","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200603","8.953","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200604","7.408","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200605","8.417","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200606","9.134","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200607","8.508","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200608","9.224","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200609","10.368","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200610","8.856","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200611","9.352","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200612","10.835","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200613","105.93","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200701","7.531","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200702","6.704","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200703","9.61","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200704","7.274","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200705","9.456","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200706","8.027","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200707","7.253","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200708","9.26","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200709","9.072","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200710","7.514","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200711","7.701","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200712","9.831","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200713","99.232","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200801","8.601","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200802","6.857","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200803","8.105","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200804","7.993","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200805","7.821","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200806","7.51","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200807","9.215","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200808","8.085","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200809","5.891","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200810","8.01","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200811","7.285","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200812","8.611","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200813","93.986","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200901","7.35","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200902","6.631","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200903","7.27","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200904","8.302","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200905","8.63","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200906","8.916","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200907","6.397","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200908","7.033","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200909","7.841","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200910","5.662","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200911","5.924","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200912","6.638","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","200913","86.593","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201001","4.925","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201002","5.531","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201003","7.775","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201004","6.809","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201005","6.206","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201006","7.287","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201007","7.052","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201008","7.922","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201009","7.656","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201010","6.123","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201011","6.879","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201012","6.785","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201013","80.951","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201101","6.647","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201102","4.881","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201103","6.401","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201104","6.306","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201105","7.587","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201106","6.735","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201107","6.767","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201108","8.455","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201109","6.211","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201110","7.225","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201111","6.662","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201112","4.23","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201113","78.107","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201201","7.395","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201202","5.237","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201203","5.799","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201204","6.098","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201205","7.042","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201206","6.815","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201207","6.312","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201208","7.519","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201209","6.624","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201210","5.662","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201211","6.688","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201212","6.695","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201213","77.886","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201301","7.415","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201302","4.679","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201303","5.366","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201304","4.76","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201305","7.297","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201306","7.173","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201307","6.879","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201308","7.383","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201309","7.16","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201310","5.803","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201311","6.981","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201312","5.673","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201313","76.568","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201401","8.283","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201402","5.129","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201403","3.381","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201404","5.921","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201405","6.948","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201406","6.428","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201407","7.802","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201408","6.536","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201409","7.535","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201410","6.829","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201411","7.297","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201412","5.018","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201413","77.109","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201501","7.602","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201502","3.709","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201503","7.089","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201504","6.87","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201505","7.214","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201506","7.415","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201507","7.521","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201508","7.749","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201509","5.159","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201510","6.191","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201511","5.574","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201512","5.328","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201513","77.421","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201601","7.173","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201602","6.375","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201603","6.876","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201604","5.371","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201605","5.214","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201606","4.514","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201607","6.097","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201608","8.256","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201609","5.214","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201610","5.875","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201611","8.858","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201612","7.203","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PCTCEUS","201613","77.026","10","Petroleum Coke CO2 Emissions","Million Metric Tons of Carbon Dioxide"
